,Conservation Status,Phylum,Class,Order,Family,Scientific Name,Diet,Common Name,Color,Skin Type,Lifespan,Type,Predators,Birth rate,Conception Period,Habitat Loss,Climate Change,Human Influance,Pollution,Hunting,Predation,Disease,Invasive Species,Food Competition,Number Of Threats,Africa,America,Asia,Europe,Oceania,Ocean,Antarctica,Number Of Locations,IsExtinct
915,Endangered,0,1,33,101,Psittacus erithacus,2,African grey parrot,329,2,23,26,3,2,4,1,0,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0
916,Central-America,0,1,33,101,"Sisserou, turquoise-fronted parrot, yellow-shouldered parrot, mercenary amazon, red-tailed parrot, cuca",2,Amazon Parrot,330,7,7,25,3,2,30,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
917,Least Concern,0,1,33,101,Melopsittacus undulatus,0,Melopsittacus undulatus,331,7,3,25,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
918,Extinct,0,1,33,101,†Conuropsis carolinensis,0,Carolina Parakeet,332,7,30,25,5,2,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
919,Vulnerable,0,1,33,102,Cockatoo,0,Cockatoo,333,7,20,25,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0
920,Endangered,0,1,33,103,Strigops habroptilus,2,Strigops habroptilus,334,7,6,25,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
921,Least Concern,0,1,33,104,Lorikeet,0,Lorikeet,335,7,30,25,1,2,4,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,3,0
922,Endangered,0,1,33,101,Arini,0,Arini,333,7,50,25,5,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
923,Least Concern,0,1,33,101,"Budgie, budgerigar, shell parrot, flight bird, ring-necked parakeet, Quaker parakeet",0,"Parakeet, budgie, conure",336,7,6,25,5,2,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,6,0
924,Endangered,0,1,33,101,None,0,None,333,7,40,25,3,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,5,0
925,Least Concern,0,1,33,101,Forpus cyanopygius,0,Parrotlets,337,7,30,25,5,2,4,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
926,Least Concern,0,1,33,101,Ara macao,0,Scarlet macaw,338,7,75,25,5,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
927,Least Concern,0,1,33,101,Poicephalus senegalus,2,Senegal Parrot,339,7,30,25,4,2,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0
928,Near Threatened,0,1,34,105,Diomedeidae,1,Albatross,340,7,50,25,4,1,30,0,0,1,0,1,1,0,0,0,3,1,1,0,0,1,1,0,4,0
929,Extinct,0,1,34,106,Coenocorypha barrierensis,1,North Island snipe,340,2,50,25,4,1,30,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
930,Extinct,0,1,34,106,Ameles fasciipennis,1,Spined dwarf mantis,340,2,50,25,4,1,30,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1
931,Extinct,0,1,34,106,Phacochoerus aethiopicus aethiopicus,1,Cape warthog,340,2,50,25,4,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
932,Extinct,0,1,34,106,Gallinula nesiotis,1,Tristan moorhen,340,2,50,25,4,1,30,1,1,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,1,1
933,Extinct,0,1,34,106,Pareudiastes pacificus,1,Samoan woodhen,340,2,50,25,4,1,30,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,1
934,Extinct,0,1,34,106,Pteropus pilosus,1,Large Palau flying fox,340,2,50,25,4,1,30,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
935,Extinct,0,1,34,106,Mareca strepera couesi,1,Coues's gadwall,340,2,50,25,4,1,30,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,1
936,Extinct,0,1,34,106,Pteropus brunneus,1,Percy Island flying fox,340,2,50,25,4,1,30,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1
937,Extinct,0,1,34,106,Alexandrinus exsul,1,Newton's parakeet,340,2,50,25,4,1,30,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1
938,Extinct,0,1,34,106,Apteryx owenii iredalei,1,North Island little spotted kiwi,340,2,50,25,4,1,30,1,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,1,1
939,Extinct,0,1,34,106,Camptorhynchus labradorius,1,Labrador duck,340,2,50,25,4,1,30,1,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1
940,Extinct,0,1,34,106,Coturnix novaezelandiae,1,New Zealand quail,340,2,50,25,4,1,30,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1
941,Extinct,0,1,34,106,Potorous platyops,1,Broad-faced potoroo,340,2,50,25,4,1,30,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1
942,Extinct,0,1,34,106,Dusicyon australis,1,Falkland Islands wolf,340,2,50,25,4,1,30,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
943,Extinct,0,1,34,106,Ophrysia superciliosa,1,Himalayan quail,340,2,50,25,4,1,30,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1
944,Extinct,0,1,34,106,Riccordia bracei,1,Brace's emerald,340,2,50,25,4,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
945,Extinct,0,1,34,106,Oryzomys antillarum,1,Jamaican rice rat,340,2,50,25,4,1,30,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,1,1
946,Extinct,0,1,34,106,Cyclura cornuta onchiopsis,1,Navassa Island iguana,340,2,50,25,4,1,30,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
947,Extinct,0,1,34,106,Grallaria milleri gilesi,1,Antioquia brown-banded antpitta,340,2,50,25,4,1,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
948,Extinct,0,1,34,106,Hypotaenidia philippensis macquariensis,1,Macquarie Island banded rail,340,2,50,25,4,1,30,1,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1
949,Extinct,0,1,34,106,Pterodroma caribbaea,1,Jamaican petrel,340,2,50,25,4,1,30,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,1
950,Least Concern,0,1,35,107,Turdus migratorius,0,American robin,328,7,2,26,3,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0
951,Least Concern,0,1,35,108,Hirundo rustica,1,barn swallow,341,7,1,26,3,1,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,6,0
952,Least Concern,0,1,35,109,None,0,None,342,7,5,25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0
953,Least Concern,0,1,35,110,Cyanocitta cristata,0,Blue Jay,343,7,7,25,5,1,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0
954,Least Concern,0,1,35,111,Dolichonyx oryzivorus,0,Bobolink,344,7,7,26,4,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
955,Not Listed,0,1,35,112,"Tit, titmous",0,Chickadee,15,7,7,25,1,1,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
956,Least Concern,0,1,35,110,Corvus corax,0,Raven,69,7,13,25,4,1,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0
957,Least Concern,0,1,35,107,Sialia sialis,0,Bluebird,345,7,6,25,6,1,7,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0
958,Least Concern,0,1,35,113,Sayornis phoebe,0,Eastern phoebe,346,7,10,25,7,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
959,Least Concern,0,1,35,114,Oriolus oriolus,0,Golden Oriole,347,7,8,25,3,1,2,1,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,3,0
960,Near Threatened,0,1,35,115,Erythrura gouldiae,2,Gouldian finch,348,2,8,25,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0
961,Least Concern,0,1,35,113,Myiarchus crinitus,0,Great Crested Flycatcher,349,2,14,25,1,1,2,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0
962,Least Concern,0,1,35,116,Haemorhous mexicanus,2,House finch,210,2,11,25,7,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
963,Least Concern,0,1,35,117,Troglodytes aedon,1,House wren,78,7,7,25,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
964,Least Concern,0,1,35,110,"Jackerdaw, sea crow, cawdaw, caddy",0,Jackdaw,350,7,5,25,6,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0
965,Near Threatened,0,1,35,118,"Bulln-bulln, weringerong, woorail for the Superb, northern lyrebird for the Albert’s",1,Lyrebird,247,7,30,25,4,1,2,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,1,0,2,0
966,Near Threatened,0,1,35,110,Pica Pica,0,Pica Pica,231,7,8,25,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,5,0
967,Least Concern,0,1,35,107,Sialia currucoides,0,Mountain Bluebird,351,7,10,25,7,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
968,Least Concern,0,1,35,119,"Selarang, Teck Meng, Indian myna, Calcutta myna, Mal kawadiya, Sela lihiniya, Kampatiya, Sula magpie, talking myna, common grackle",1,"Mynah, or myna",352,7,1,25,4,1,2,1,0,1,0,0,0,0,0,0,2,1,1,1,0,1,1,0,5,0
969,Least Concern,0,1,35,120,None,0,None,263,7,1,25,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0
970,Least Concern,0,1,35,121,Cardinalis cardinalis,0,"Cardinal, red cardinal",353,7,3,27,3,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
971,Least Concern,0,1,35,116,Haemorhous purpureus,0,Purple finch,70,2,14,25,9,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
972,Least Concern,0,1,35,116,Haemorhous mexicanus,2,Red finch,210,7,12,25,7,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
973,Least Concern,0,1,35,111,Agelaius phoeniceus,0,Red-winged Blackbird,354,7,1,25,4,1,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
974,Near Threatened,0,1,35,120,None,0,None,355,7,1,25,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6,0
975,Least Concern,0,1,35,122,Pheucticus ludovicianus,0,Rose-breasted grosbeak,356,7,0,25,1,1,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0
976,Least Concern,0,1,35,123,Melospiza melodia,0,Melospiza melodia,357,7,4,28,3,1,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
977,Least Concern,0,1,35,124,None,0,None,358,7,4,25,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6,0
978,Least Concern,0,1,35,107,"Storm cock, robin redbreast",0,Thrush,359,7,2,25,7,1,1,1,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,0,6,0
979,Least Concern,0,1,35,108,Tachycineta bicolor,0,Tree Swallow,360,7,1,25,9,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
980,Least Concern,0,1,35,125,Cettia diphone,0,Uguisu,361,7,2,25,3,1,2,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0
981,Vulnerable,0,1,35,126,Cephalopterus,0,Umbrellabird,69,7,12,25,1,1,4,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
982,Least Concern,0,1,35,127,Phylloscopus trochilus,1,King Cobra,362,7,5,27,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0
983,Least Concern,0,1,35,115,Taeniopygia guttata,0,Zebra Finch,290,7,1,25,4,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,3,0
984,Extinct,0,1,35,110,Myotragus balearicus,0,Balearic cave goat,69,2,1,25,1,1,2,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
985,Extinct,0,1,35,110,Ardea bennuides,0,Bennu heron,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
986,Extinct,0,1,35,110,Nycticorax kalavikai,0,Niue night heron,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
987,Extinct,0,1,35,110,Antillothrix bernensis,0,Hispaniola monkey,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
988,Extinct,0,1,35,110,Neocnus comes,0,Small Hispaniola ground sloth,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
989,Extinct,0,1,35,110,Megalocnus rodens,0,Larger Cuban ground sloth,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
990,Extinct,0,1,35,110,Corvus moriorum,0,Chatham raven,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
991,Extinct,0,1,35,128,Aldabrachelys gigantea daudinii,0,Daudin's giant tortoise,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
992,Extinct,0,1,35,128,Chelonoidis niger,0,Floreana giant tortoise,69,2,1,25,1,1,2,1,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,1
993,Extinct,0,1,35,128,Diceros bicornis bicornis,0,Southern black rhinoceros,69,2,1,25,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
994,Extinct,0,1,35,128,Prosobonia cancellata,0,Christmas sandpiper,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
995,Extinct,0,1,35,128,Eriocnemis godini,0,Turquoise-throated puffleg,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
996,Extinct,0,1,35,128,Acalypha rubrinervis,0,String tree,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
997,Extinct,0,1,35,128,Chitala lopis,0,Belido,69,2,1,25,1,1,2,1,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1
998,Extinct,0,1,35,128,Nestor productus,0,Norfolk kaka,69,2,1,25,1,1,2,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,1
999,Extinct,0,1,35,128,Pinguinus impennis,0,Great auk,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1000,Extinct,0,1,35,128,Columba vitiensis godmanae,0,Lord Howe pigeon,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1001,Extinct,0,1,35,128,Pteropus allenorum,0,Small Samoan flying fox,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1002,Extinct,0,1,35,128,Pseudomys gouldii,0,Gould's mouse,69,2,1,25,1,1,2,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,1
1003,Extinct,0,1,35,128,Chaetoptila angustipluma,0,Kioea,69,2,1,25,1,1,2,1,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,1,1
1004,Extinct,0,1,35,116,Capra pyrenaica lusitanica,0,Portuguese ibex,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1005,Extinct,0,1,35,116,Cabalus lafresnayanus,0,New Caledonian rail,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1006,Extinct,0,1,35,116,Cyanoramphus erythrotis,0,Macquarie parakeet,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1007,Extinct,0,1,35,116,Hemignathus hanapepe,0,Kauaʻi nukupuʻu,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1008,Extinct,0,1,35,116,Ixobrychus novaezelandiae,0,New Zealand bittern,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1009,Extinct,0,1,35,116,Gallicolumba menagei,0,Sulu bleeding-heart,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1010,Extinct,0,1,35,116,Rhodacanthis flaviceps,0,Lesser koa finch,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1011,Extinct,0,1,35,116,Akialoa lanaiensis,0,Maui Nui ʻakialoa,69,2,1,25,1,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1
1012,Extinct,0,1,35,116,Ciridops anna,0,ʻUla-ʻai-hawane,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1013,Extinct,0,1,35,116,Nyctimene sanctacrucis,0,Nendo tube-nosed fruit bat,69,2,1,25,1,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1014,Extinct,0,1,35,116,Oligoryzomys victus,0,St. Vincent pygmy rice rat,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1
1015,Extinct,0,1,35,116,Poodytes rufescens,0,Chatham fernbird,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,1,1
1016,Extinct,0,1,35,116,Psittacara maugei,0,Puerto Rican parakeet,69,2,1,25,1,1,2,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1
1017,Extinct,0,1,35,116,Cabalus modestus,0,Chatham rail,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,1,1
1018,Extinct,0,1,35,116,Lagochila lacera,0,Harelip sucker,69,2,1,25,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1019,Extinct,0,1,35,116,Psittacula wardi,0,Seychelles parakeet,69,2,1,25,1,1,2,1,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1
1020,Extinct,0,1,35,116,Chloridops kona,0,Kona grosbeak,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1021,Extinct,0,1,35,116,Porhyrio mantelli,0,North Island takahē,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1
1022,Extinct,0,1,35,116,Diaphorapteryx hawkinsi,0,Hawkins's rail,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1023,Extinct,0,1,35,116,Traversia lyalli,0,Lyall's wren,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,1,1
1024,Extinct,0,1,35,116,Rhodacanthis palmeri,0,Greater koa finch,69,2,1,25,1,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1
1025,Extinct,0,1,35,116,Canis lupus beothucus,0,Newfoundland wolf,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1026,Extinct,0,1,35,116,Megalomys desmarestii,0,Martinique giant rice rat,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1027,Extinct,0,1,35,116,Oryzomys nelsoni,0,Nelson's rice rat,69,2,1,25,1,1,2,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,1
1028,Extinct,0,1,35,116,Turnagra capensis minor,0,Stephens Island piopio,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1029,Extinct,0,1,35,116,Amazona vittata gracilipes,0,Culebra Island amazon,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1030,Extinct,0,1,35,116,Drepanis pacifica,0,Hawaii mamo,69,2,1,25,1,1,2,1,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,1,1
1031,Extinct,0,1,35,129,Geocapromys thoracatus,0,Little Swan Island hutia,69,2,1,25,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1032,Extinct,0,1,35,129,Eriocaulon jordanii,0,Eriocaulon jordanii,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1033,Extinct,0,1,35,129,Neotoma bryanti martinensis,0,San Martín Island woodrat,69,2,1,25,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1034,Extinct,0,1,35,129,Turnix sylvaticus suluensis,0,Tawi-tawi buttonquail,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1
1035,Extinct,0,1,35,129,Zalophus japonicus,0,Japanese sea lion,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1036,Extinct,0,1,35,129,Anas georgica niceforoi,0,Niceforo's pintail,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1037,Extinct,0,1,35,129,Coregonus johannae,0,Deepwater cisco,69,2,1,25,1,1,2,1,0,1,0,1,1,0,1,0,4,0,0,0,0,0,0,0,1,1
1038,Extinct,0,1,35,129,Neomonachus tropicalis,0,Caribbean monk seal,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1039,Extinct,0,1,35,129,Tympanuchus phasianellus hueyi,0,New Mexico sharp-tailed grouse,69,2,1,25,1,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1040,Extinct,0,1,35,129,Crateromys paulus,0,Ilin Island cloudrunner,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1041,Extinct,0,1,35,129,Empetrichthys latos concavus,0,Raycraft Ranch killifish,69,2,1,25,1,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1042,Extinct,0,1,35,129,Faramea chiapensis,0,Faramea chiapensis,69,2,1,25,1,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1043,Extinct,0,1,35,129,Ptilinopus arcanus,0,Negros fruit dove,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1044,Extinct,0,1,35,129,Schizothorax saltans,0,Schizothorax saltans,69,2,1,25,1,1,2,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1045,Extinct,0,1,35,129,Cyprinella lutrensis blairi,0,Maravillas red shiner,69,2,1,25,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1046,Extinct,0,1,35,129,Evarra eigenmanni,0,Plateau chub,69,2,1,25,1,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1047,Extinct,0,1,35,129,Alasmidonta mccordi,0,Coosa elktoe,69,2,1,25,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1048,Extinct,0,1,35,129,Campephilus imperialis,0,Imperial woodpecker,69,2,1,25,1,1,2,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1
1049,Extinct,0,1,35,129,Levuana iridescens,0,Levuana moth,69,2,1,25,1,1,2,1,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1
1050,Extinct,0,1,35,129,Onychogalea lunata,0,Crescent nail-tail wallaby,69,2,1,25,1,1,2,1,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1
1051,Extinct,0,1,35,129,Gila crassicauda,0,Thicktail chub,69,2,1,25,1,1,2,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1
1052,Extinct,0,1,35,129,Noturus trautmani,0,Scioto madtom,69,2,1,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1053,Extinct,0,1,35,129,Ormosia howii,0,Hainan ormosia,69,2,1,25,1,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1054,Extinct,0,1,35,129,Empetrichthys latos pahrump,0,Pahrump Ranch poolfish,69,2,1,25,1,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1055,Extinct,0,1,35,129,Stizostedion vitreum glaucum,0,Blue Pike,69,2,1,25,1,1,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1056,Extinct,0,1,35,129,Anas gibberifrons remissia,0,Rennell Island teal,69,2,1,25,1,1,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1
1057,Extinct,0,1,35,129,Melospiza melodia graminea,0,Santa Barbara song sparrow,69,2,1,25,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1058,Least Concern,0,1,36,130,Recurvirostra,1,Recurvirostra,231,7,10,25,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0
1059,Least Concern,0,1,36,131,Jacanidae,0,jacana,363,2,10,26,6,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,5,0
1060,Least Concern,0,1,36,132,Fratercula arctica,1,Puffin,15,7,15,26,3,1,6,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,1,0,3,0
1061,Least Concern,0,1,36,133,Larus argentatus,1,seagull,340,2,49,26,5,1,4,0,0,1,0,1,0,0,0,0,2,1,1,1,1,1,1,1,7,0
1062,Least Concern,0,1,37,134,haliaeetus leucocephalus,1,bald eagle,312,2,15,26,6,1,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1063,Least Concern,0,1,37,134,Buteo buteo,1,Common Buzzard,10,7,12,25,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0
1064,Least Concern,1,1,37,134,Accipiter cooperii,1,Cooper's hawk,101,7,12,29,3,1,5,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1065,Least Concern,0,1,37,134,Buteo regalis,1,Ferruginous hawk,70,7,12,25,3,1,30,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1066,Near Threatened,0,1,37,134,Harpia harpyja,1,Harpy Eagle,231,7,25,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
